AIT101,AIT201,AIT301,AIT401,AIT501,AIT601,DPIT101,DPIT201,DPIT301,DPIT401,DPIT501,DPIT601,FIT101,FIT201,FIT301,FIT401,FIT501,FIT601,LIT101,LIT201,LIT301,LIT401,LIT501,LIT601,MV101,MV102,MV201,MV202,MV301,MV302,MV401,MV402,MV501,MV502,MV601,MV602,P101,P102,P201,P202,P301,P302,P401,P402,P501,P502,P601,P602,PIT101,PIT201,PIT301,Normal/Attack
39.03119,27.763506,43.245815,51.38399,61.157326,53.96563,79.07893,31.692978,32.63537,10.585898,54.286816,28.612698,40.62255,29.002754,53.035465,50.72271,26.419928,57.371613,53.607994,26.745281,48.293896,19.414862,76.76274,64.89123,20.604874,52.28571,66.99469,57.709698,22.045218,21.525486,26.604048,62.7837,30.052982,62.97856,23.494846,24.997147,44.98934,55.0134,75.68519,32.336933,82.56546,65.695816,56.207615,74.74717,73.19175,28.519531,36.65734,71.496765,22.716665,71.194855,60.662823,Normal
53.272263,38.140488,38.282024,51.18616,54.715214,56.868626,73.30688,32.71081,28.715363,20.305595,60.983902,34.502872,46.044567,28.920116,64.2935,46.007698,20.84725,57.224503,55.30359,30.556992,44.113205,24.670555,71.20307,59.477882,26.778366,58.432793,58.013885,49.563896,15.853323,24.563099,30.457506,57.922752,21.128029,71.931816,15.4625025,33.327175,40.584885,52.30301,80.92213,35.181858,71.36208,68.377975,59.05084,80.965294,82.4367,37.002274,34.358524,62.29173,30.355833,75.7343,50.491875,Normal
50.969788,28.82955,32.071632,48.483635,54.657803,54.037346,80.578926,25.341084,27.024067,27.96862,63.192688,23.382143,43.419884,23.995224,50.47805,49.523186,19.010138,58.77746,53.629803,23.194973,49.90036,25.075731,72.466644,53.529182,25.63536,48.03841,66.22406,53.25821,23.468054,29.52031,26.43358,55.545,27.936329,67.69804,21.909163,34.248096,25.371775,54.873123,76.716415,30.402502,80.46376,66.9349,57.534668,76.11768,75.04083,31.418179,45.528194,65.10459,18.232418,75.0553,68.22188,Normal
34.86561,34.505825,36.673325,44.913647,66.00343,43.333977,73.79373,31.405441,32.587296,22.028006,48.30588,31.716677,45.030254,22.615698,52.534283,41.685757,20.934488,54.80535,58.613068,22.361742,46.694653,14.325423,75.46372,65.39281,28.874569,43.882286,61.597088,63.680466,17.15078,22.676489,28.626236,61.29264,21.015633,64.93469,27.288221,25.738964,37.685383,49.520428,79.09866,21.772305,72.35353,58.46624,54.60599,76.827354,78.48889,37.65396,26.995062,65.25242,20.120848,71.48275,66.8602,Normal
37.67733,37.339703,38.497738,45.134655,54.799873,51.767212,76.54375,33.14714,37.416897,13.961786,55.453564,19.558441,45.387455,22.825296,46.752136,45.953014,20.065306,52.08129,67.00994,24.280731,43.36063,25.807943,79.9429,65.99504,25.996326,49.372005,62.58527,61.84855,18.154493,27.81067,26.36715,60.256435,33.353104,69.17053,13.43431,37.135513,37.63025,47.028526,74.2874,23.643053,83.52304,56.096195,65.54382,70.68052,79.71163,37.62199,46.63821,62.8195,24.866936,68.02713,67.95206,Normal
38.237022,35.947124,37.561348,51.811993,64.49903,42.79613,70.59936,33.41842,28.893482,25.679539,60.727352,33.48711,37.14424,23.069477,62.231926,45.49592,18.021019,58.940582,64.032166,28.96573,44.57988,29.2569,71.790405,64.680214,20.564985,50.09173,62.437225,53.968395,14.384876,14.944805,32.845886,63.881577,21.712585,74.37154,29.296974,24.17,32.700035,57.64634,82.19713,31.68334,77.22427,61.94464,53.064342,73.9751,83.66172,25.070333,29.862574,63.775326,28.52236,68.67826,57.448074,Normal
40.32947,30.345383,36.927296,49.069138,49.23602,58.206745,71.89022,24.422867,34.50006,16.748035,53.654976,25.687037,48.57345,34.603413,61.722393,48.104317,20.29613,56.599487,69.06579,23.935833,53.141247,27.84488,79.60835,57.99094,23.16657,49.433758,69.42527,58.049458,23.565609,20.482027,35.238823,63.254623,28.93616,68.39241,31.747925,32.8292,52.02689,45.662766,74.60988,29.185493,69.32302,55.851135,63.744648,72.437744,83.79171,33.48053,43.293888,59.278805,22.655657,76.89551,62.63755,Normal
33.751514,29.531298,39.022476,52.530357,54.796795,50.172394,80.091354,24.48907,30.252123,20.290915,58.1046,33.00161,33.812756,29.324223,60.69421,53.15488,27.180891,59.692596,68.855,24.516907,49.469444,27.577503,79.70797,71.08617,21.88226,44.23807,60.176163,58.37497,15.3560705,28.667591,31.496353,54.00957,28.598448,67.764046,25.136637,34.390617,39.271595,46.636204,75.560646,20.635284,80.84233,68.15073,69.01904,73.67928,87.02597,44.257526,34.24582,72.59256,22.822847,66.46845,57.46302,Normal
49.567036,36.70216,42.846813,43.632004,52.537357,51.560776,72.98061,32.53898,26.96922,11.818748,49.99807,31.741102,39.329792,28.568222,60.1283,43.91211,24.803812,51.03371,55.949688,25.27562,50.926243,24.284235,71.88476,59.72262,19.29407,48.50012,55.12736,60.987057,19.185343,33.20381,33.171425,59.78996,25.657152,69.4396,34.111637,35.74943,46.453396,57.658012,81.346375,30.287306,75.58301,59.9359,53.011074,76.86278,70.86493,32.35278,48.245056,69.48884,30.834455,78.73228,70.42541,Normal
44.36031,28.814516,37.802002,48.473835,50.460663,56.986485,77.60498,23.669733,33.81818,14.272669,55.382484,26.105772,41.593555,27.609766,54.74023,48.68007,32.065605,58.80377,55.7544,24.2328,41.331367,24.068193,70.53776,48.93418,26.158304,45.768917,58.3135,60.4381,23.058117,30.131277,28.858526,59.06022,29.30538,66.12809,26.45001,38.640762,45.656384,52.90779,77.26548,26.274046,72.93264,65.00769,54.1774,70.04036,70.4357,38.00372,39.32888,72.48079,12.590958,73.80522,55.298656,Normal
45.136715,37.58351,40.44807,50.748745,63.193485,58.804497,67.35866,22.991402,33.545322,16.989874,51.814304,30.576157,43.82114,23.549747,57.670925,40.500515,24.342657,60.36651,64.59784,26.562218,46.877216,15.824945,67.282394,61.43828,26.2745,42.531124,61.66268,62.319904,18.589495,24.903261,26.534744,63.895554,20.059612,58.36348,26.438345,28.555243,39.273598,56.530575,71.965614,29.240005,78.49981,60.01201,63.0889,69.6293,80.839645,33.316456,50.34952,62.831944,20.506659,79.37116,61.42392,Normal
42.280365,33.22059,40.48836,54.043488,59.629158,40.061565,74.60126,30.164417,30.48478,27.55155,53.98425,31.187721,36.386524,23.126842,48.052425,49.92658,19.261028,59.53392,66.87309,24.88281,44.465504,30.344412,62.303482,69.885155,26.37595,47.347446,55.965332,55.367226,28.700796,30.142942,24.961594,58.725636,24.114653,67.243324,23.979944,27.601171,28.460754,58.82972,83.27123,24.684462,83.27664,65.17743,49.548714,71.731125,82.85386,39.877617,42.396744,69.15203,20.454449,79.35117,56.66978,Normal
47.90641,37.86358,43.36484,41.760784,59.71108,51.923603,82.0925,23.117208,30.31082,22.417809,54.10067,35.712906,45.786682,31.82485,57.33779,52.0332,24.807404,55.27337,72.50985,33.73671,46.78077,29.356728,75.86453,63.88519,20.86703,34.773476,68.699234,61.083748,26.860073,28.94144,29.720564,66.96862,30.442722,70.49246,23.75556,34.42259,37.43565,54.049473,77.33647,34.742477,82.11457,57.69914,56.608097,69.90096,80.513794,32.1301,33.98912,68.31769,27.829952,69.744225,68.838646,Normal
45.456345,30.65022,40.489025,36.235092,62.500904,49.923477,70.17905,27.716568,21.175146,18.737597,53.2089,24.810934,43.23553,19.342558,55.167023,45.885548,21.64479,53.39318,62.342903,29.637114,45.72991,18.99475,82.89648,56.80345,25.421047,50.492798,63.91457,57.04935,17.2986,28.88226,26.042274,60.172657,22.585386,62.80333,23.933292,34.231052,45.451027,56.41527,82.58931,27.427513,86.21425,66.87852,54.191525,76.5994,80.47,34.638145,32.716938,62.89875,25.296436,77.59813,66.6149,Normal
35.620705,35.61178,42.726864,47.92121,56.03454,49.823685,78.90927,31.309303,34.985992,26.843246,55.89301,20.190596,31.595345,26.177193,55.307217,44.450783,24.575514,53.80889,62.736168,30.330595,41.250397,25.062948,65.22703,65.583694,23.53933,42.039494,57.210407,52.139915,21.094364,24.311424,33.307755,67.3324,28.145956,71.663506,27.168467,30.380087,46.362915,52.015533,83.634796,20.472666,79.325096,57.66147,56.22952,72.2802,78.05452,29.504679,45.5838,62.912437,22.744608,70.59376,60.37731,Normal
42.000954,34.31375,41.06021,42.998,56.10046,51.11766,78.202095,27.44357,34.6509,18.486792,59.321693,36.65403,40.955727,27.609638,61.243526,50.54462,24.173944,52.119057,68.14983,32.626957,52.064335,24.771801,74.4957,60.377647,26.502443,45.799522,63.663715,58.25455,13.803006,30.594294,25.13634,56.208866,28.51021,68.88088,23.0987,35.164024,31.228786,54.292656,83.89606,30.392664,80.9011,62.898724,68.96715,81.41315,69.41772,26.904594,38.339333,70.039055,22.493124,67.965256,51.401154,Normal
43.011852,36.810455,44.946987,54.735096,54.13795,54.45098,66.49606,29.21026,31.726496,19.358595,55.956482,27.953268,48.468723,30.428764,61.589382,46.966232,25.638033,60.91038,52.631107,32.995216,41.693123,10.4332695,79.041,59.141712,29.051342,45.20461,62.825886,62.78042,17.85381,18.552118,24.669037,63.901325,20.089354,68.26447,32.610424,27.222357,31.867025,49.822155,77.58559,29.95819,82.97509,64.44667,60.59142,73.068344,71.224174,42.21565,39.881855,61.180546,20.721958,68.401405,57.8411,Normal
48.371532,32.24247,33.786575,56.742718,55.3962,58.48052,70.38268,35.019566,35.030437,18.322384,61.481888,28.918846,41.819866,27.26443,57.823467,41.029213,27.088331,57.680103,61.954994,26.167864,41.56929,27.328812,78.05162,52.68225,27.048306,37.95417,66.274666,55.940594,20.953798,25.327253,31.957073,62.74065,24.786703,64.56236,24.03943,32.42719,45.344986,53.33383,74.82111,31.976196,83.40324,61.447205,64.3481,73.77947,83.36211,34.448845,32.25016,63.231457,23.590982,68.85675,57.11891,Normal
38.926216,25.926664,37.664978,55.188065,57.30564,44.07246,76.788826,26.221945,32.871117,18.147457,64.74513,31.214195,35.160793,27.61025,60.591846,39.75737,21.74556,51.183475,62.69336,22.179443,44.13811,25.033699,76.18053,62.123535,17.033482,50.799187,59.096107,52.553284,15.92078,14.201495,28.32574,70.73277,24.605278,65.2472,28.278534,30.549944,46.520245,56.695744,74.404335,21.17357,74.71344,61.968468,54.432327,67.796524,74.49553,42.823204,40.207844,70.27563,17.733675,74.08496,60.61792,Normal
33.701958,37.83095,41.83281,58.81157,63.203392,52.68168,79.08412,30.714167,25.02431,24.326124,60.665745,32.84592,38.67298,23.134089,53.375546,50.12102,20.138996,58.82971,57.882717,24.571697,43.464874,21.819921,76.650055,49.847733,23.188902,45.745705,57.86623,59.077255,14.98583,30.33617,32.955566,62.677353,28.815456,69.39626,17.699076,42.742554,44.42101,45.697178,83.59874,32.943127,84.302124,61.41028,65.92034,78.43953,71.600784,38.827755,37.187317,69.57175,26.846434,75.050026,65.24236,Normal
39.666294,35.001076,43.34036,48.325024,51.58052,48.519905,66.71746,30.723837,25.89385,22.580599,57.634796,32.631237,46.58952,22.049948,55.303883,45.66263,18.829565,50.108845,66.265656,22.468613,44.592846,31.293215,65.8692,63.675056,21.082245,49.203262,62.55674,59.577057,19.39895,15.890453,24.407883,75.10935,21.029179,76.6732,23.262892,27.083519,28.925323,60.581715,77.475525,31.980387,81.98333,66.289024,62.213158,82.81315,77.348885,27.936893,40.44423,64.64994,23.338213,76.09279,61.40939,Normal
46.066296,26.17768,37.671555,56.30683,61.70242,50.06663,76.72307,23.65414,35.56973,20.5751,57.195217,33.309307,39.243416,30.550587,52.269073,51.58524,16.915571,59.799576,57.00059,24.557442,46.20449,15.948052,71.1207,57.081036,17.918829,46.49146,64.59485,49.532127,22.250984,26.731205,26.121365,69.47146,30.300068,70.03037,32.118668,32.204605,37.48745,68.49312,81.73501,24.992489,76.97917,60.601425,58.963135,76.209984,80.73129,35.758595,36.73575,69.77023,27.875235,78.92863,62.90542,Normal
46.25263,26.217072,37.481033,49.62998,53.40226,43.627632,76.721794,30.32985,27.220366,10.902154,58.510754,21.069626,41.878807,29.867788,53.234272,44.39737,16.605997,53.640747,55.475292,24.508354,44.742867,26.266058,72.98118,61.267017,20.264566,52.248547,66.00135,58.373684,12.037364,24.459156,35.05338,55.14592,30.579136,73.22577,27.58405,26.856724,40.30706,51.014446,76.4412,30.714329,82.62355,65.31726,59.18432,70.7297,74.522446,35.19504,45.475132,61.863785,17.033464,73.598335,71.91562,Normal
35.072422,39.19059,43.757195,57.474827,67.04386,51.966057,73.75355,31.841637,30.33576,14.926622,58.31813,21.434258,44.99853,20.00031,58.118244,51.75145,23.818014,56.35777,68.86175,21.49204,50.299633,31.687874,73.21721,51.31726,19.513056,46.024582,68.07505,57.744816,23.234213,29.175108,30.2455,57.33007,27.936562,59.43482,16.880629,28.714888,42.846725,50.39796,80.11825,23.191723,83.70748,62.797707,55.595955,80.17915,77.646255,36.073532,39.43483,64.17538,22.510101,76.03658,65.57794,Normal
46.57691,30.128788,41.742027,52.846558,58.407894,54.464737,81.789825,22.235592,28.1138,20.666021,54.53928,36.88292,45.44757,24.236895,61.327606,51.535683,16.416212,59.67009,60.872993,20.93102,44.401,29.42807,81.30338,64.51171,18.77616,51.83878,69.00247,53.52664,23.35024,20.561089,25.681368,66.402054,29.268152,67.419754,24.332573,31.23328,44.19279,47.302418,82.1531,25.864115,72.29067,59.72265,54.294064,77.24446,78.90937,31.202787,39.33659,69.08472,34.048607,66.386086,67.150345,Normal
50.55941,27.633442,38.113796,44.469704,52.56129,48.50421,75.263756,24.666712,34.73338,17.669725,54.11003,25.675713,37.557247,24.6645,54.21077,48.648052,23.153051,54.3475,69.08825,30.72622,42.92162,19.826422,82.879265,59.075935,16.553291,42.39648,69.91739,57.272415,20.57701,25.735722,33.03584,59.217884,23.50385,76.351944,24.272682,37.697525,44.724224,51.1356,71.88516,32.63067,75.283394,56.83534,63.40128,78.13258,73.621704,27.975536,40.64452,70.25883,25.364466,69.867325,68.34212,Normal
37.682972,34.092163,37.803097,47.431774,59.79174,51.240402,75.50214,28.394161,34.934227,22.214949,59.239346,39.76666,42.87901,30.27984,62.634243,49.47163,25.68362,56.795322,54.656685,23.231066,45.620922,15.588676,61.981895,54.20507,21.302427,34.126972,60.80669,55.91418,25.737381,23.76711,27.312698,62.120422,25.59382,68.10167,36.192905,34.795914,45.051544,47.195,78.24287,24.389296,77.30504,66.669495,60.96324,82.66291,72.80421,30.609928,33.45264,62.752403,21.823853,69.885124,59.201847,Normal
45.59993,39.251705,34.46585,51.714443,61.881184,44.748436,74.57885,24.631536,26.031284,21.44945,48.525032,27.13236,33.970978,23.395472,50.012695,52.32934,28.441277,49.88305,65.349846,19.684315,46.854134,34.96014,65.583244,63.315807,31.75165,47.332615,69.572655,60.16341,18.629023,17.567055,26.404871,62.467213,22.37081,66.43042,26.44717,26.980076,31.698164,48.286243,82.95099,30.855377,73.60307,60.983,56.076195,76.30637,73.90131,28.145582,33.446075,66.96458,32.1862,68.39069,58.537086,Normal
46.78408,38.866974,40.324276,47.208725,59.117943,44.231915,75.740654,26.445803,24.647123,24.2078,49.736435,29.039974,32.255684,25.372688,65.90027,48.77342,31.776592,59.466106,56.942066,25.252111,43.10258,21.25269,77.25248,55.958736,19.365122,48.848335,66.54136,66.644066,18.88437,17.531498,32.917233,59.508366,28.25434,70.31876,23.798027,38.731808,41.006485,47.853577,85.02349,25.879074,83.91806,59.315716,63.35136,73.672035,80.650276,32.10916,41.002983,64.58789,26.185806,66.795746,62.211582,Normal
51.175816,36.22023,36.891457,53.078068,53.95814,47.232536,76.202644,21.680561,35.49637,23.211359,52.53095,36.51397,41.100235,24.862894,55.002316,45.401295,15.025091,55.43223,55.983543,33.510242,46.398182,13.899584,74.056526,52.543667,28.742826,56.90135,58.845547,60.14114,21.82702,23.813847,30.353523,62.43201,30.72236,73.49401,18.396559,34.168453,36.13137,53.45589,84.92729,27.332508,84.32018,62.080616,57.37856,80.92275,77.90762,38.138412,48.686996,69.21801,15.407368,77.55748,70.232025,Normal
41.943607,33.754204,39.404068,48.2203,54.78628,56.345867,74.3711,25.671814,37.14421,18.80318,57.621517,27.187294,41.367657,34.387554,56.938637,50.157852,21.025145,50.755432,59.82521,28.193727,40.560566,23.785866,77.8367,66.7749,25.892645,41.63747,69.16709,52.90172,29.143072,24.997002,23.812496,61.23534,20.880377,67.04063,24.745575,36.84397,37.431637,58.413273,76.215004,36.822144,83.7435,65.582,54.068813,73.62061,76.397835,38.918873,39.228443,66.32892,21.27624,78.552376,69.703514,Normal
39.296993,30.258602,42.29345,54.722527,61.035633,50.42576,76.89426,25.967472,36.795918,20.020172,54.02868,23.832775,39.06429,21.178722,61.17734,44.204144,21.257912,50.115143,72.617004,29.975319,42.045334,26.974758,71.97669,59.051167,24.268564,44.20735,69.64556,57.842438,27.44576,28.68324,24.03378,54.86057,23.35284,73.09015,29.906328,24.784111,44.096424,43.231255,72.37281,25.644709,72.89928,63.915966,63.54155,70.46195,71.260735,40.233387,41.77252,67.11848,17.878815,77.24362,72.70895,Normal
43.524403,30.867899,43.37349,52.23039,52.457687,57.024082,73.37348,22.887056,33.680626,20.602041,61.586525,29.375965,39.05838,25.968971,62.063515,49.09129,17.209002,63.472794,67.565025,33.187485,41.20883,28.053938,74.9135,58.166325,16.698557,57.384354,65.039604,58.68992,22.245779,28.21901,28.5792,69.430824,28.898731,73.449646,26.80368,26.237158,41.44809,47.471992,80.24259,34.71945,65.83666,66.52357,60.994495,75.35956,74.292625,40.156395,38.775314,71.80462,31.846527,70.47979,70.84077,Normal
48.92138,35.62756,34.188255,53.52689,53.82932,52.3236,82.21549,29.036673,37.585197,21.479553,55.0644,27.981077,34.574642,33.62325,62.085335,44.85989,24.3018,47.082264,55.181587,27.404663,41.790134,20.144958,74.726654,59.584927,19.68055,58.378212,51.644188,56.86953,17.850021,26.522604,23.869022,66.239876,30.10338,65.20265,22.590248,27.594917,38.06833,53.80101,73.27363,27.020477,73.72288,57.812477,61.289165,73.76863,74.11538,31.191788,43.006584,70.45808,24.572357,66.57296,58.79334,Normal
40.964466,36.59265,43.04749,54.398033,60.881516,47.105946,71.800644,21.094748,25.366833,12.322375,58.310246,35.36004,43.941986,20.310614,57.37023,49.371246,18.76944,59.921963,51.389458,27.984333,44.567806,19.776865,80.41602,54.134727,25.107271,38.888874,63.727722,61.462395,22.989235,22.045546,31.17423,55.524506,21.50189,69.4797,22.780697,33.06257,39.853294,47.943466,78.26565,31.701859,79.591965,56.86668,61.308002,74.676956,76.55896,28.691074,34.265827,71.01514,25.539858,70.51535,70.56274,Normal
28.174532,27.126678,35.4336,53.439472,51.184742,49.178448,67.76972,34.043953,36.155636,25.279089,51.942356,33.816883,38.869907,22.284924,51.115574,43.441696,13.960286,60.32251,73.58129,33.88048,48.086754,14.927707,79.08381,54.29751,17.954475,43.559803,65.72675,61.80816,21.007284,23.312925,27.646742,58.44383,23.047937,72.96713,20.806847,33.500202,36.841076,64.26477,75.57019,31.899395,88.32322,60.015915,63.536102,76.111046,73.96983,33.234364,47.402428,60.185562,15.491073,71.270615,67.16754,Normal
41.41456,27.870506,39.303047,52.319084,53.127853,46.91303,79.709854,30.440783,23.176025,9.973705,57.01836,32.03177,40.225513,23.344677,55.547157,43.056305,24.064957,57.8567,54.288036,25.883667,46.163994,21.912266,63.44699,49.944374,20.528103,46.052116,63.69581,57.719975,23.326323,24.44364,32.602657,50.441067,32.281815,70.19946,27.786373,26.61588,41.121,62.330093,73.53317,29.87068,64.43174,65.788315,56.866844,74.611244,85.83714,37.89182,44.50693,58.978527,22.596867,71.31436,59.463745,Normal
45.63993,36.481388,41.712044,54.760464,55.879745,61.81784,77.92975,33.755383,35.090168,17.055214,59.66257,33.08306,32.662228,26.025911,60.910217,44.227676,26.455091,57.67886,65.60094,34.04636,50.118256,30.576302,83.914116,67.586845,25.660206,47.47961,53.970158,52.438354,18.233387,21.219528,24.549011,64.22924,25.98103,64.9697,32.594955,32.17859,45.834866,55.966248,72.6906,25.597767,80.17191,62.36039,62.258488,73.485146,82.522125,36.86278,30.98837,70.94334,34.003117,71.25878,57.476063,Normal
34.709515,25.742182,43.730633,51.738533,45.184242,50.466488,73.565895,21.963156,31.371675,26.578388,55.963417,25.220833,37.39787,33.163235,57.877995,47.535664,19.920982,58.863335,61.065617,30.80316,44.528294,13.743713,77.563675,60.26342,17.94208,54.5014,70.62642,52.266335,31.470814,22.611458,31.885641,64.82929,23.783688,67.79177,32.263493,26.888287,33.835102,50.080784,82.30222,33.162594,68.818924,65.128494,60.26025,73.24576,77.81504,35.37115,37.688328,72.351555,28.965595,76.531525,65.901375,Normal
